locus_tag,go_id,go_name,namespace,namespace_name,uniprot_accession,uniprot_gene_names,uniprot_protein_name
PA2385,GO:0002049,pyoverdine biosynthetic process,BP,Biological Process,Q9I194,pvdQ qsc112 PA2385,Acyl-homoserine lactone acylase PvdQ (AHL acylase PvdQ) (Acyl-HSL acylase PvdQ) (EC 3.5.1.97) [Cleaved into: Acyl-homoserine lactone acylase PvdQ subunit alpha (Acyl-HSL acylase PvdQ subunit alpha); Acyl-homoserine lactone acylase PvdQ subunit beta (Acyl-HSL acylase PvdQ subunit beta)]
PA2385,GO:0009372,quorum sensing,BP,Biological Process,Q9I194,pvdQ qsc112 PA2385,Acyl-homoserine lactone acylase PvdQ (AHL acylase PvdQ) (Acyl-HSL acylase PvdQ) (EC 3.5.1.97) [Cleaved into: Acyl-homoserine lactone acylase PvdQ subunit alpha (Acyl-HSL acylase PvdQ subunit alpha); Acyl-homoserine lactone acylase PvdQ subunit beta (Acyl-HSL acylase PvdQ subunit beta)]
PA2385,GO:0046677,response to antibiotic,BP,Biological Process,Q9I194,pvdQ qsc112 PA2385,Acyl-homoserine lactone acylase PvdQ (AHL acylase PvdQ) (Acyl-HSL acylase PvdQ) (EC 3.5.1.97) [Cleaved into: Acyl-homoserine lactone acylase PvdQ subunit alpha (Acyl-HSL acylase PvdQ subunit alpha); Acyl-homoserine lactone acylase PvdQ subunit beta (Acyl-HSL acylase PvdQ subunit beta)]
PA2385,GO:0044010,single-species biofilm formation,BP,Biological Process,Q9I194,pvdQ qsc112 PA2385,Acyl-homoserine lactone acylase PvdQ (AHL acylase PvdQ) (Acyl-HSL acylase PvdQ) (EC 3.5.1.97) [Cleaved into: Acyl-homoserine lactone acylase PvdQ subunit alpha (Acyl-HSL acylase PvdQ subunit alpha); Acyl-homoserine lactone acylase PvdQ subunit beta (Acyl-HSL acylase PvdQ subunit beta)]
PA2385,GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",MF,Molecular Function,Q9I194,pvdQ qsc112 PA2385,Acyl-homoserine lactone acylase PvdQ (AHL acylase PvdQ) (Acyl-HSL acylase PvdQ) (EC 3.5.1.97) [Cleaved into: Acyl-homoserine lactone acylase PvdQ subunit alpha (Acyl-HSL acylase PvdQ subunit alpha); Acyl-homoserine lactone acylase PvdQ subunit beta (Acyl-HSL acylase PvdQ subunit beta)]
PA2385,GO:0042802,identical protein binding,MF,Molecular Function,Q9I194,pvdQ qsc112 PA2385,Acyl-homoserine lactone acylase PvdQ (AHL acylase PvdQ) (Acyl-HSL acylase PvdQ) (EC 3.5.1.97) [Cleaved into: Acyl-homoserine lactone acylase PvdQ subunit alpha (Acyl-HSL acylase PvdQ subunit alpha); Acyl-homoserine lactone acylase PvdQ subunit beta (Acyl-HSL acylase PvdQ subunit beta)]
PA2385,GO:0005737,cytoplasm,CC,Cellular Component,Q9I194,pvdQ qsc112 PA2385,Acyl-homoserine lactone acylase PvdQ (AHL acylase PvdQ) (Acyl-HSL acylase PvdQ) (EC 3.5.1.97) [Cleaved into: Acyl-homoserine lactone acylase PvdQ subunit alpha (Acyl-HSL acylase PvdQ subunit alpha); Acyl-homoserine lactone acylase PvdQ subunit beta (Acyl-HSL acylase PvdQ subunit beta)]
PA2385,GO:0042597,periplasmic space,CC,Cellular Component,Q9I194,pvdQ qsc112 PA2385,Acyl-homoserine lactone acylase PvdQ (AHL acylase PvdQ) (Acyl-HSL acylase PvdQ) (EC 3.5.1.97) [Cleaved into: Acyl-homoserine lactone acylase PvdQ subunit alpha (Acyl-HSL acylase PvdQ subunit alpha); Acyl-homoserine lactone acylase PvdQ subunit beta (Acyl-HSL acylase PvdQ subunit beta)]
PA2138,GO:0071897,DNA biosynthetic process,BP,Biological Process,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0006310,DNA recombination,BP,Biological Process,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0006269,"DNA replication, synthesis of primer",BP,Biological Process,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0006303,double-strand break repair via nonhomologous end joining,BP,Biological Process,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0005524,ATP binding,MF,Molecular Function,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0003677,DNA binding,MF,Molecular Function,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0003910,DNA ligase (ATP) activity,MF,Molecular Function,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0003887,DNA-directed DNA polymerase activity,MF,Molecular Function,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0046872,metal ion binding,MF,Molecular Function,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0016779,nucleotidyltransferase activity,MF,Molecular Function,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2138,GO:0004532,RNA exonuclease activity,MF,Molecular Function,Q9I1X7,ligD PA2138,Multifunctional non-homologous end joining protein LigD (NHEJ DNA polymerase) [Includes: 3'-phosphoesterase (3'-ribonuclease/3'-phosphatase); DNA ligase D (LigD) (EC 6.5.1.1) (Polydeoxyribonucleotide synthase [ATP]); DNA repair polymerase (Pol) (Polymerase/primase)]
PA2011,GO:0008300,isoprenoid catabolic process,BP,Biological Process,Q9I2A0,liuE PA2011,3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase (HIHG-CoA lyase) (HMG-CoA lyase) (EC 4.1.3.26) (EC 4.1.3.4) ((S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase) (3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA acetate-lyase)
PA2011,GO:0046951,ketone body biosynthetic process,BP,Biological Process,Q9I2A0,liuE PA2011,3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase (HIHG-CoA lyase) (HMG-CoA lyase) (EC 4.1.3.26) (EC 4.1.3.4) ((S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase) (3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA acetate-lyase)
PA2011,GO:0006552,L-leucine catabolic process,BP,Biological Process,Q9I2A0,liuE PA2011,3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase (HIHG-CoA lyase) (HMG-CoA lyase) (EC 4.1.3.26) (EC 4.1.3.4) ((S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase) (3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA acetate-lyase)
PA2011,GO:0046247,terpene catabolic process,BP,Biological Process,Q9I2A0,liuE PA2011,3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase (HIHG-CoA lyase) (HMG-CoA lyase) (EC 4.1.3.26) (EC 4.1.3.4) ((S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase) (3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA acetate-lyase)
PA2011,GO:0047445,3-hydroxy-3-isohexenylglutaryl-CoA lyase activity,MF,Molecular Function,Q9I2A0,liuE PA2011,3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase (HIHG-CoA lyase) (HMG-CoA lyase) (EC 4.1.3.26) (EC 4.1.3.4) ((S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase) (3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA acetate-lyase)
PA2011,GO:0004419,hydroxymethylglutaryl-CoA lyase activity,MF,Molecular Function,Q9I2A0,liuE PA2011,3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase (HIHG-CoA lyase) (HMG-CoA lyase) (EC 4.1.3.26) (EC 4.1.3.4) ((S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase) (3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA acetate-lyase)
PA2011,GO:0046872,metal ion binding,MF,Molecular Function,Q9I2A0,liuE PA2011,3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase (HIHG-CoA lyase) (HMG-CoA lyase) (EC 4.1.3.26) (EC 4.1.3.4) ((S)-3-hydroxy-3-methylglutaryl-CoA acetoacetate-lyase) (3-hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA acetate-lyase)
PA1727,GO:0071732,cellular response to nitric oxide,BP,Biological Process,Q9I310,mucR PA1727,Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR (DGC/PDE) (EC 2.7.7.65) (EC 3.1.4.52) (c-di-GMP-synthesizing enzyme)
PA1727,GO:0071111,cyclic-guanylate-specific phosphodiesterase activity,MF,Molecular Function,Q9I310,mucR PA1727,Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR (DGC/PDE) (EC 2.7.7.65) (EC 3.1.4.52) (c-di-GMP-synthesizing enzyme)
PA1727,GO:0052621,diguanylate cyclase activity,MF,Molecular Function,Q9I310,mucR PA1727,Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR (DGC/PDE) (EC 2.7.7.65) (EC 3.1.4.52) (c-di-GMP-synthesizing enzyme)
PA1727,GO:0046872,metal ion binding,MF,Molecular Function,Q9I310,mucR PA1727,Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR (DGC/PDE) (EC 2.7.7.65) (EC 3.1.4.52) (c-di-GMP-synthesizing enzyme)
PA1727,GO:0005886,plasma membrane,CC,Cellular Component,Q9I310,mucR PA1727,Bifunctional diguanylate cyclase/cyclic di-GMP phosphodiesterase MucR (DGC/PDE) (EC 2.7.7.65) (EC 3.1.4.52) (c-di-GMP-synthesizing enzyme)
PA1409,GO:0040029,epigenetic regulation of gene expression,BP,Biological Process,Q9I3T5,aphA PA1409,Acetylpolyamine amidohydrolase 1 (APAH 1) (EC 3.5.1.-) (Acetylcadaverine deacetylase) (Acetylpolyamine deacetylase) (Acetylputrescine deacetylase) (EC 3.5.1.62)
PA1409,GO:0006595,polyamine metabolic process,BP,Biological Process,Q9I3T5,aphA PA1409,Acetylpolyamine amidohydrolase 1 (APAH 1) (EC 3.5.1.-) (Acetylcadaverine deacetylase) (Acetylpolyamine deacetylase) (Acetylputrescine deacetylase) (EC 3.5.1.62)
PA1409,GO:0047609,acetylputrescine deacetylase activity,MF,Molecular Function,Q9I3T5,aphA PA1409,Acetylpolyamine amidohydrolase 1 (APAH 1) (EC 3.5.1.-) (Acetylcadaverine deacetylase) (Acetylpolyamine deacetylase) (Acetylputrescine deacetylase) (EC 3.5.1.62)
PA1409,GO:0004407,histone deacetylase activity,MF,Molecular Function,Q9I3T5,aphA PA1409,Acetylpolyamine amidohydrolase 1 (APAH 1) (EC 3.5.1.-) (Acetylcadaverine deacetylase) (Acetylpolyamine deacetylase) (Acetylputrescine deacetylase) (EC 3.5.1.62)
PA1409,GO:0016787,hydrolase activity,MF,Molecular Function,Q9I3T5,aphA PA1409,Acetylpolyamine amidohydrolase 1 (APAH 1) (EC 3.5.1.-) (Acetylcadaverine deacetylase) (Acetylpolyamine deacetylase) (Acetylputrescine deacetylase) (EC 3.5.1.62)
PA1409,GO:0046872,metal ion binding,MF,Molecular Function,Q9I3T5,aphA PA1409,Acetylpolyamine amidohydrolase 1 (APAH 1) (EC 3.5.1.-) (Acetylcadaverine deacetylase) (Acetylpolyamine deacetylase) (Acetylputrescine deacetylase) (EC 3.5.1.62)
PA1259,GO:0019470,trans-4-hydroxy-L-proline catabolic process,BP,Biological Process,Q9I485,lhpI PA1259,Cis-3-hydroxy-L-proline dehydratase (c3LHyp dehydratase) (c3LHypD) (EC 4.2.1.171) (Aconitase X) (AcnX) (PaLhpI)
PA1259,GO:0016829,lyase activity,MF,Molecular Function,Q9I485,lhpI PA1259,Cis-3-hydroxy-L-proline dehydratase (c3LHyp dehydratase) (c3LHypD) (EC 4.2.1.171) (Aconitase X) (AcnX) (PaLhpI)
PA1121,GO:0042597,periplasmic space,CC,Cellular Component,Q9I4L4,yfiR PA1121,Negative regulator YfiR
PA0949,GO:0034599,cellular response to oxidative stress,BP,Biological Process,Q9I509,PA0949,NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2) (Flavoprotein WrbA) (NAD(P)H:quinone oxidoreductase) (NQO)
PA0949,GO:0009055,electron transfer activity,MF,Molecular Function,Q9I509,PA0949,NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2) (Flavoprotein WrbA) (NAD(P)H:quinone oxidoreductase) (NQO)
PA0949,GO:0010181,FMN binding,MF,Molecular Function,Q9I509,PA0949,NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2) (Flavoprotein WrbA) (NAD(P)H:quinone oxidoreductase) (NQO)
PA0949,GO:0003955,NAD(P)H dehydrogenase (quinone) activity,MF,Molecular Function,Q9I509,PA0949,NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2) (Flavoprotein WrbA) (NAD(P)H:quinone oxidoreductase) (NQO)
PA0949,GO:0050136,NADH dehydrogenase (quinone) (non-electrogenic) activity,MF,Molecular Function,Q9I509,PA0949,NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2) (Flavoprotein WrbA) (NAD(P)H:quinone oxidoreductase) (NQO)
PA0949,GO:0008753,NADPH dehydrogenase (quinone) activity,MF,Molecular Function,Q9I509,PA0949,NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2) (Flavoprotein WrbA) (NAD(P)H:quinone oxidoreductase) (NQO)
PA0949,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",MF,Molecular Function,Q9I509,PA0949,NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2) (Flavoprotein WrbA) (NAD(P)H:quinone oxidoreductase) (NQO)
PA0949,GO:0016020,membrane,CC,Cellular Component,Q9I509,PA0949,NAD(P)H dehydrogenase (quinone) (EC 1.6.5.2) (Flavoprotein WrbA) (NAD(P)H:quinone oxidoreductase) (NQO)
PA0931,GO:0042930,enterobactin transport,BP,Biological Process,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0931,GO:0006826,iron ion transport,BP,Biological Process,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0931,GO:0044718,siderophore transmembrane transport,BP,Biological Process,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0931,GO:0015891,siderophore transport,BP,Biological Process,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0931,GO:0042931,enterobactin transmembrane transporter activity,MF,Molecular Function,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0931,GO:0015288,porin activity,MF,Molecular Function,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0931,GO:0015344,siderophore uptake transmembrane transporter activity,MF,Molecular Function,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0931,GO:0038023,signaling receptor activity,MF,Molecular Function,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0931,GO:0009279,cell outer membrane,CC,Cellular Component,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0931,GO:0046930,pore complex,CC,Cellular Component,Q9I527,pirA PA0931,Ferric enterobactin receptor PirA
PA0743,GO:0009083,branched-chain amino acid catabolic process,BP,Biological Process,Q9I5I6,PA0743,NAD-dependent L-serine dehydrogenase (EC 1.1.1.387) (L-serine 3-dehydrogenase (NAD(+)))
PA0743,GO:0006565,L-serine catabolic process,BP,Biological Process,Q9I5I6,PA0743,NAD-dependent L-serine dehydrogenase (EC 1.1.1.387) (L-serine 3-dehydrogenase (NAD(+)))
PA0743,GO:0051289,protein homotetramerization,BP,Biological Process,Q9I5I6,PA0743,NAD-dependent L-serine dehydrogenase (EC 1.1.1.387) (L-serine 3-dehydrogenase (NAD(+)))
PA0743,GO:0008442,3-hydroxyisobutyrate dehydrogenase activity,MF,Molecular Function,Q9I5I6,PA0743,NAD-dependent L-serine dehydrogenase (EC 1.1.1.387) (L-serine 3-dehydrogenase (NAD(+)))
PA0743,GO:0051287,NAD binding,MF,Molecular Function,Q9I5I6,PA0743,NAD-dependent L-serine dehydrogenase (EC 1.1.1.387) (L-serine 3-dehydrogenase (NAD(+)))
PA0743,GO:0050661,NADP binding,MF,Molecular Function,Q9I5I6,PA0743,NAD-dependent L-serine dehydrogenase (EC 1.1.1.387) (L-serine 3-dehydrogenase (NAD(+)))
PA0743,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",MF,Molecular Function,Q9I5I6,PA0743,NAD-dependent L-serine dehydrogenase (EC 1.1.1.387) (L-serine 3-dehydrogenase (NAD(+)))
PA1097,GO:0006351,DNA-templated transcription,BP,Biological Process,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:1901202,negative regulation of extracellular matrix assembly,BP,Biological Process,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0010811,positive regulation of cell-substrate adhesion,BP,Biological Process,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:2000155,positive regulation of cilium-dependent cell motility,BP,Biological Process,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0045893,positive regulation of DNA-templated transcription,BP,Biological Process,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:1902021,regulation of bacterial-type flagellum-dependent cell motility,BP,Biological Process,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0006355,regulation of DNA-templated transcription,BP,Biological Process,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0005524,ATP binding,MF,Molecular Function,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0000987,cis-regulatory region sequence-specific DNA binding,MF,Molecular Function,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0035438,cyclic-di-GMP binding,MF,Molecular Function,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0001216,DNA-binding transcription activator activity,MF,Molecular Function,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0001217,DNA-binding transcription repressor activity,MF,Molecular Function,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0000976,transcription cis-regulatory region binding,MF,Molecular Function,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA1097,GO:0032993,protein-DNA complex,CC,Cellular Component,G3XCV0,fleQ PA1097,Transcriptional regulator FleQ
PA0396,GO:0043107,type IV pilus-dependent motility,BP,Biological Process,G3XCX3,pilU PA0396,Type IV pilus ATPase PilU
PA0396,GO:0005524,ATP binding,MF,Molecular Function,G3XCX3,pilU PA0396,Type IV pilus ATPase PilU
PA0396,GO:0016887,ATP hydrolysis activity,MF,Molecular Function,G3XCX3,pilU PA0396,Type IV pilus ATPase PilU
PA0396,GO:0016888,"DNA endonuclease activity, producing 5'-phosphomonoesters",MF,Molecular Function,G3XCX3,pilU PA0396,Type IV pilus ATPase PilU
PA0396,GO:0005737,cytoplasm,CC,Cellular Component,G3XCX3,pilU PA0396,Type IV pilus ATPase PilU
PA3156,GO:0071555,cell wall organization,BP,Biological Process,G3XD01,wbpD PA3156,"UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase (UDP-D-GlcNAc3NA N-acetyltransferase) (EC 2.3.1.201) (UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronic acid 3-N-acetyltransferase)"
PA3156,GO:0009243,O antigen biosynthetic process,BP,Biological Process,G3XD01,wbpD PA3156,"UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase (UDP-D-GlcNAc3NA N-acetyltransferase) (EC 2.3.1.201) (UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronic acid 3-N-acetyltransferase)"
PA3156,GO:0000271,polysaccharide biosynthetic process,BP,Biological Process,G3XD01,wbpD PA3156,"UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase (UDP-D-GlcNAc3NA N-acetyltransferase) (EC 2.3.1.201) (UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronic acid 3-N-acetyltransferase)"
PA3156,GO:0070206,protein trimerization,BP,Biological Process,G3XD01,wbpD PA3156,"UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase (UDP-D-GlcNAc3NA N-acetyltransferase) (EC 2.3.1.201) (UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronic acid 3-N-acetyltransferase)"
PA3156,GO:0006065,UDP-glucuronate biosynthetic process,BP,Biological Process,G3XD01,wbpD PA3156,"UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase (UDP-D-GlcNAc3NA N-acetyltransferase) (EC 2.3.1.201) (UDP-2-acetamido-3-amino-2,3-dideoxy-alpha-D-glucuronic acid 3-N-acetyltransferase)"
